100.0
100.0
5.4
34.2
34.2
34.2
13.9
25.7
0.7358636310334095
231.5302541375479
231.5302541375479
214.02620629357628
1.98
1.2113236411470467
0.029
0.029
91.13
264.0
486.0
8.82
8.82
8.82
7.825532340084861
7.825532340084861
0.0067
0.0067
0.0067
0.0067
0.0067
0.0067
0.0067
0.0067
5.3
39.0
39.0
25.7
25.7
11.0
25.7
257.8280434864223
25.7
25.7
25.7
25.7
25.7
25.7
25.7
25.7
2.9496
0.47
0.47
1.9096
48.88
950.0
950.0
950.0
950.0
950.0
74.0
38.10710502300261
2.9
417.0
1.74
1.74
2.9
8.73
17.752
2.60801745959506
0.22
757.0
0.47
0.47
540.0
176.0
0.462
62.0
34.531552384705094
447.0
447.0
9.9
9.9
1.74
164.3981221696325
0.2318658562549735
34.531552384705094
0.089
50.323816366468165
50.323816366468165
50.323816366468165
50.323816366468165
0.1635
10.6
0.47
0.47
25.0
25.0
25.0
25.0
25.0
25.0
25.0
73.33333333
2.9496
8.92
0.49
91.33686112619358
91.13
532.352166045419
0.47
0.47
49.5
532.352166045419
1.74
2.6163
22.5
1.74
90.0
29.4987
25.7
1.74
417.0
916.0
25.7
70.0
25.7
25.7
25.7
56.97797530854188
56.97797530854188
0.198333333
15.65
34.531552384705094
55.0
55.51572345953517
55.51572345953517
109.825
23.0
25.7
25.7
185.0
36.0
23.0
25.7
0.0548985664716182
25.7
70.29
70.29
70.29
34.531552384705094
20.4942
506.0
506.0
506.0
0.5
0.5
0.5
0.5
0.5
56.7
11.0
8.92
53.21784243428237
53.21784243428237
34.531552384705094
91.13
11.1
11.1
11.1
25.7
425.0
3.1763
3.1763
0.15
232.0
232.0
232.0
232.0
6.08
186.68239346645584
25.7
25.7
109.825
0.56
3.3
3.3
3.3
3.3
3.3
13.0
25.7
25.7
5.5
232.0
232.0
232.0
232.0
60.0
757.0
272.16169645851136
272.16169645851136
272.16169645851136
272.16169645851136
272.16169645851136
272.16169645851136
128.0
3.7446402264508887
950.0
950.0
950.0
950.0
950.0
1.74
3.36
3.36
25.7
25.7
25.7
25.7
91.2576
7.1875
4.9
4.9
4.9
4.9
0.1567659530422435
41.560899883902366
11.1
11.1
11.1
34.531552384705094
25.7
25.7
25.7
0.0481
2.7
25.7
91.13
25.7
25.7
25.7
70.0
25.7
268.0
25.7
25.7
7.9
500.0
25.7
0.49
15.0
15.0
257.8280434864223
5.33
325.0
325.0
325.0
25.7
25.7
370.0
853.0
1.4
91.13
0.364
0.364
0.03
0.03
218.0
6.052850850021483
25.7
25.7
25.7
25.7
34.531552384705094
200.0
200.0
200.0
25.7
0.47
0.47
757.0
4.9
4.9
4.9
4.9
169.54247315665972
34.531552384705094
17.0
3.650030967324847
0.8275372604335843
0.8275372604335843
0.8275372604335843
200.0
200.0
200.0
200.0
200.0
81.7
4.539948893500903
